name,position_desc
28481-腾讯医疗数据中台前端开发（深圳/北京）,"1.计算机本科及以上学历。
2.2年以上前端系统开发经验。
3.精通Javascript，HTML，CSS构建高性能的Web及Mobile应用程序，熟练应用至少一款主流框架（VUE，React等）。
4.良好的代码风格，结构设计与程序架构。
5.具备优秀的沟通能力及团队协作精神。
6.优先考虑：有在大公司及startup主导过亿级BI实时大数据分析前端项目的经验。"
TEG07-web前端开发工程师（深圳）,"2年以上前端开发经验，负责过大型web项目，能够运用web前端技术构建高性能应用程序；
熟悉H5、CSS3，精通JavaScript，熟悉ES6/ES7标准；
熟悉vue，react等任意一种现代前端框架并理解其原理；
有图形渲染方面的开发经验，如 fabric.js / WebGL 等优先考虑；
有自己主导或参与的开源项目，有良好的编程风格，以及优秀的接口设计能力优先考虑。

希望你是一个积极乐观，容易相处的同事，你导师也会带你一起融入团队；
希望你是一个具有 ownership 和 responsibility 的人，因为你会把事情从好做到更好。"
28605-微信境外支付前端开发工程师（深圳）,"* 本科及以上学历，计算机软件或相关专业，开发工程师要求2年以上工作经验，高级开发工程师要求3年以上工作经验；
* 扎实的编程功底，良好的设计能力和编程习惯；
* 扎实的计算机相关基础知识、全面的软件开发知识结构、较好的数据结构运用能力、较强的算法设计和逻辑思维能力； 
* 良好的沟通表达能力，产品意识好，思维敏捷，执行力力强，对待工作认真严谨、高度负责；
* 快速的学习能力，愿意往全栈方向发展；
- 技能要求：
  * 掌握JavaScript、HTML、CSS等前端基础知识；掌握VUE、React或Augular等前端开发框架；
  * 掌握PHP、Node等后端开发，了解MYSQL或其他大型数据库，能够快速根据需求完成高性能数据模型设计；
  * 熟悉网络原理、HTTPs协议，掌握网络安全知识，了解浏览器工作原理；
  * 掌握Python，Linux脚本类处理工具（awk，sed等等）；
- 加分项：
   * 具有支付或金融机构研发背景，熟悉支付业务；
   * 具有前后端全栈开发能力者优先；
   * 开源社区的活跃贡献者；
   * 热爱分享和交流，擅长总结和复盘。"
35594-用户增长前端开发工程师,"本科及以上学历，计算机相关专业，3年及以上相关工作经验；
对代码有追求，熟练掌握HTML/CSS/JavaScript等前端开发技能；
了解前端组件化开发，对MVC/MVVM等设计模式，React/Angular/Vue等主流前端库且有实际项目经验，且有深刻理解；
熟悉前端工程化思想，有相关工具Webpack/Grunt/Gulp的使用经验；
具备全栈能力，熟练Node.js后端Server研发，具有服务高并发、性能分析调优、后端服务架构经验者优先；
对增长黑客有一定的了解，并能将经验、外界信息、数据分析、用户研究等洞察用户需求，并推演出优秀的解决方案；
良好的深度思考习惯，逻辑思维清晰，责任心，工作激情，学习心态和沟通能力出色；"
40836-经营分析-前端开发工程师,"1、 计算机或相关专业，3年以上工作经历；
2、 精通vue/react 等框架；
3、 前端基础扎实，精通HTML/CSS/JavaScript(ES5/ES6) 等前端相关技术及相关标准；
4、 对前端工程化组件化有深刻理解并具有前端编译部署经验，有开源项目者优先；
5、 熟悉Node.js，有Node后端开发经验者优先；
6、 具备较好的沟通、理解、表达、逻辑能力、学习能力和执行力、有良好的团队协作能力和抗压能力。"
WXG04-微信小游戏前端开发工程师（深圳/广州）,"* 能主动思考，积极采取行动（必须）；
* 精通JavaScript、HTML、CSS和HTTP协议等Web开发领域所需的基本技能（必须）； 
* 掌握React/Angular/Vue等其中一种主流的前端框架，并了解底层原理，熟悉git/gulp/babel等各种工具；
* 熟悉常用算法和数据结构，能善于在实际中运用算法解决一些性能问题； 
* 有游戏开发/引擎开发开发相关经验者优先；
* 有NodeJS相关经验者优先；
* 喜欢游戏，具备很强的自我学习能力，乐于接受挑战，有较强的抗压能力；"
WXG10-企业微信技术合作中心web前端开发工程师（广州/成都）,"1. 计算机相关专业本科及以上学历，2年以上开发工作经验;
2. 熟悉HTML5/CSS3/ES6，至少精通一种主流Javascript框架（Vue/React/Augular等）
3. 熟悉HTTP协议，深入了解浏览器原理；
4. 熟悉Web性能优化, 有性能优化实践经验；
5. 具有小程序、移动端开发经验优先；
6. 具有NodeJS开发经验优先；
7. 具有较强的沟通能力与团队合作精神；具有良好的分析问题、解决问题的能力以及较强的学习能力；"
WXG10-企业微信web前端开发工程师(广州),"熟练掌握JavaScript、HTML、CSS和HTTP协议等Web开发所需技能；
熟悉在线协作文档技术者优先；
熟悉并掌握常用的数据结构，有优秀的算法能力；
有优秀的分析、解决问题的能力；
有良好的责任心和主动性，良好的团队协作能力。"
TEG17-Web前端开发工程师（深圳）,"1、 本科及以上学历，计算机相关专业；
2、 扎实的前端基础，熟练掌握HTML、CSS3、JavaScript，了解HTTP/HTTPS原理
3、 熟悉?Vue，有使用?Vue?开发经验，熟悉NodeJS，了解Web开发后端流程，对常见Web性能优化、安全问题有一定认识
4、 实战经验丰富，主导开发过交付上线的前端项目，有H5活动页及小程序开发经验者优先；
5、 具有良好的沟通能力和团队合作精神；
6、 有后端接口开发经验者优先。
"
TEG02-网管系统web前端开发工程师,"全日制统招本科及以上学历，两年以上互联网、通信相关行业头部公司开发岗位工作经验，有大型Web开发经验优先，有通信网络管理系统开发经验尤佳；
熟练掌握 Javascript/CSS/HTML，熟悉常用前端框架和研发模式（如React、Vue等）；
熟悉HTTP协议，能定位常见的HTTP协议相关故障，了解基本的web开发安全知识原理和防御；
具备工程化的前端思维，具备较好的问题分析与解决能力，对业界通用开发规范有一定的认识；
对业界动态有自己的见解，爱学习爱分享，善沟通；"
30628-腾讯广告创意前端开发工程师（深圳）,"1、本科以上学历，2年以上相关工作经验；
2、精通javascript, es6，typescript技术，了解主流开源框架react, redux。
3、要有web动画开发经验。掌握canvas、SVG、webGl的其中一项技术。掌握浏览器动画渲染优化及卡顿排查能力。
4、熟识了解前端开发的组件化思维；
5、有良好的编码习惯，熟悉git，思路清晰的技术方案与测试用例。
6、加分项：有nodejs实战经验、理解lottie原理、Web画面渲染优化。"
WXG07-微信广研-微盘前端开发工程师,"计算机专业或相关专业大学本科以上学历，
有扎实的计算机学科基础，熟悉常见的数据结构和算法，
1年以上工作经验； 
熟悉 Javascript/CSS 及主流前端类库、框架、工具，如 jQuery，React，Vue 等，有框架开发或贡献经验者优先；
熟悉 ES6/HTML5/CSS3 等新技术，对 JS 新特性、响应式布局、前端性能等有深刻理解和使用经验者优先；
有大型 Web 前端项目开发和维护经验者优先；
有electron等桌面项目开发经验者优先；
热爱分享，开源，有开源项目维护经验优先； 
熟悉 HTTP、HTTPS 等常见网络协议，有服务器运维经验者优先"
40931-WebGL前端开发工程师,"熟悉HTML、CSS以及JavaScript等Web前端技术； 
熟悉Vue/React/Angular其中一种框架；
有良好的计算机图形学基础，掌握三维计算相关数学知识，熟悉WebGL/Threejs等；
积极主动、聪明好学、善于沟通，追求卓越，具有良好的抗压能力；"
35597-腾讯看点前端开发工程师,"1、精通 ECMAScript 2016（及以上），熟练使用一种框架 vue/react/，熟练使用babel/webpack等 编译工具，有较好的工程化经验，有 ReactNative、Weex、小程序等开发经验优先；
2、 精通 Node.js，熟练掌握 Express 、 koa 等 Web 框架，了解常用数据存储方案的选型与使用，有大型Web站点开发经验；  
3、掌握基本的安全知识，XSS攻击等防范技术，掌握 HTTP / HTTP2.0 协议等； 
4、 拥有良好的代码习惯，结构清晰，命名规范，逻辑性强，代码冗余率低；
 5、具有良好的对内、对外沟通协调能力，责任心强，踏实进取，追求卓越，具有良好分析问题解决问题能力；"
Web前端开发工程师,"1. 对常见的 Web 前端框架有深入了解,如 Vue、React、Angular等；
2. 对浏览器兼容性、前端安全防范、响应式布局、网络协议优化有实践经验； 
3. 对 UI 组件化开发、响应式、多终端兼容适配、无障碍有一定开发经验；
4. 具备良好的沟通能力和团队协作精神,较强的学习能力和逻辑分析能力；
5. 具有NodeJS开发经验者优先；"
41074-web前端开发工程师,"1. 本科及3年以上Web前端开发经验；
2. 深刻理解运用HTML/CSS/JavaScript构建高性能web应用，熟悉ES6/ES7标准；
3. 熟练掌握微信小程序、TypeScript、React(或Vue)技术栈，有相关组件库开发经验，熟练掌握主流构建工具；
4. 具有良好的代码风格、接口设计与程序架构功力，有node.js开发经验者优先；对Web性能、安全相关有一定的了解；
5. 有自驱力，好学乐于分享，良好的团队合作沟通能力 通过腾讯云从业资格证或同等资格认证的优先录取"
41074-高级web前端开发工程师,"1、本科以上学历，计算机相关专业，至少5年以上工作经验；
2、精通Javascript、html、css等前端开发技术，基础扎实；
3、熟悉当下主流的前端框架(react/vue等)，有react、redux开发经验优先；
4、熟悉HTTP、TCP/IP协议；拥有良好的安全意识，熟悉常见的网络安全攻防策略；
5、具有良好的分析问题、解决问题能力和学习热情；
6、有Node.js/PHP开发经验优先； 通过腾讯云从业资格证或同等资格认证的优先录取"
29777-企业营销平台前端开发工程师（深圳）,"1. 3年以上前端开发经验，负责或参与过中大型web项目，能够运用web前端技术构建高性能应用程序；
2. 熟悉H5、CSS3, 精通JavaScript，熟悉ES6/ES7标准；熟悉node.js；熟悉HTTP/HTTPS的基本工作原理以及常用Web开发调试工具；
3. 熟悉vue，react，Angular等任意一种现代前端框架并理解其原理；
4. 热爱前端技术，注重代码质量；有框架设计能力者优先，熟悉任意一门后端语言者优先；
5. 具备较强的抗压能力、沟通推动能力和较好的服务意识；善于团队协作、主动思考、自我驱动强。 通过腾讯云从业资格证或同等资格认证的优先录取"
18425-前端开发工程师,"1、3年以上相关工作经验，精通HTML5特性，了解HTML5最新规范，能够熟练运用HTML5特性构建移动端的WebApp；
2、熟悉当前流行的JavaScript类库，熟悉JavaScript面向对象编程方法；
3、熟悉Web标准，对表现与数据分离，HTML语义化等有一定了解，至少熟悉一种前端MVVM框架并且有实际经验（不限React、Vue、Angular等）；
4、具有前端架构分析与设计能力，一贯坚持编写易读、易维护、高质量、高效率的代码，习惯于OOP开发方式；
5、对用户可用性，用户体验，用户研究等相关知识有深入了解和实践经验；
6、对Web前端技术有强烈兴趣，能对Web前沿技术研究和新技术调研，有良好的学习能力和团队合作精神；
7、了解CSS预编译语言如SASS、LESS等
8、熟悉web构建工具Webpack，能够自己搭建前端构建环境；
9、有node开发经验者优先。"
25928-Web前端开发高级工程师（上海）,"本科及以上学历，计算机、信息相关专业；
2年以上前端开发相关工作经验；
有良好的数据结构、算法和编译原理理论基础；
对计算机体系结构、计算机网络架构有深入理解 ；
有扎实的前端基本功（H5, ES6, CSS3），了解业界先进的概念和开发方式； 
至少能熟练使用一款 (Vue.js/React/AngularJS) 前端框架，熟悉源码和框架原理者优先； 
熟悉Node并有实践经验者优先； 
熟悉前端构建工具，如Gulp、Webpack等； 
熟悉Web前端性能优化，了解前端安全相关知识； 
有主流浏览器兼容性和移动端开发经验； 
热爱前端技术，个性乐观开朗，团队协作能力强，逻辑思维能力强，善于合作。"
35605-高级前端开发工程师,"1. 熟练掌握js/ES6/nodejs/vue/webpack/koa2/express等大前端技术栈；对vue有丰富的开发经验，具备一定的大型系统框架设计能力；具备一定的node开发经验
2. 熟悉Web应用系统开发，对HTTP、TCP/IP协议有深入了解，熟练掌握Linux系统、常规shell处理命令；掌握至少一种数据库开发技术，比如Mysql
3. 对数据可视化及可视化分析有一定的开发经验，有BI工具开发经验者优先
4. 熟悉ES、impala或clickhouse等大数据存储引擎的使用及原理，熟悉数据仓库领域知识和技能者优先
5. 具备良好的学习能力、沟通能力和解决问题能力；责任心强，有技术追求
6. 有数据中台相关平台工具项目建设经验者优先"
45352-前端开发工程师,"1、本科及以上学历，计算机相关专业；
2、有移动端H5相关项目经验；
3、熟练Javascript/CSS，熟悉 ES6 规范、熟练掌握Node.js、H5等web开发和优化技术；
4、熟练使用各种前端调试工具/性能分析工具，有vue/react任一种框架项目经验;
5、熟悉HTTP协议，了解web安全知识；
6、熟练使用webpack工程化框架；
7、具备良好的学习能力、沟通能力，解决问题能力、责任心强；
8、具备良好的编程习惯和编码风格，对技术有热情，关注新技术发展；
9、有直播相关行业经验者优先。"
TEG03-前端开发工程师,"1、3年或以上前端开发经验；
2、精通Javascript/CSS，熟练掌握AJAX、JSON、H5等web开发技术；

3、熟悉ES6规范，有跨浏览器、响应式前端开发项目经验，熟悉react开发生态，对redux/dva框架有丰富的项目实践经验；

4、熟练使用gulp/grunt/webpack任一种工程化框架；

5、熟练使用各种前端调试工具，性能分析工具；

7、有团队意识，沟通顺畅，抗压能力强；

8、有开源项目开发经验、有组件/框架/效率工具开发经验者优先；

9、有nodejs/php/go/python等服务器端语言开发经验者优先；"
大微视web前端开发工程师,"5年以上前端开发工作经验；
1. 对常见的Web前端框架有深入了解,如jQuery、zepto、Vue、React等；
2. 对浏览器兼容性、前端安全防范、响应式布局、网络协议优化有实践经验；?
3. 对UI组件化开发、响应式、多终端兼容适配、无障碍有一定开发经验；
4. 具备良好的沟通能力和团队协作精神,较强的学习能力和逻辑分析能力；
5. 具有NodeJS开发经验者优先；
6. 熟悉增长黑客(Growth Hacking)，或对此有强烈兴趣者优先。
"
25925-成长守护平台Web前端开发工程师（深圳）,"计算机专业或相关专业大学本科以上学历，有扎实的计算机学科基础，熟悉常见的数据结构和算法，3年以上工作经验；
熟悉 Javascript/CSS 及主流前端类库、框架、工具，如 jQuery，React，Vue 等，有框架开发或贡献经验者优先；
熟悉 ES6/HTML5/CSS3 等新技术，对 JS 新特性、响应式布局、前端性能等有深刻理解和使用经验者优先；
有大型 Web 前端项目开发和维护经验者优先；
热爱分享，开源，有开源项目维护经验优先；
掌握至少一门服务器端编程语言，熟悉 HTTP、HTTPS 等常见网络协议，有服务器运维经验者优先。"
19332-WEB前端开发Leader,"1、具有5年及以上web前端开发经验，具有2年及以上团队管理经验；
2、精通前端JavaScript、TypeScript、CSS、LESS、HTML、NodeJS等技术，并至少熟悉一种后台语言，例如PHP、JAVA、GO等，熟悉前后端协作迭代开发流程，可熟练使用GIT版本管理工具；
3、精通前端常见开发框架，例如Vue, React等，乐于研究和贡献，有开源框架开发经验优先，最好在github上已有比较受欢迎的开源组件；
4、有ToB业务或者大型前端工程开发经验，对前端技术架构安全、性能、稳定等方面有研究者优先；
5、心态开放，乐意积极参与部门内或公司内的技术开源共建，具备优秀的沟通和协调能力，能承受较大工作压力，自我驱动力强。 通过腾讯云从业资格证或同等资格认证的优先录取"
15575-《王者荣耀》赛事电视台前端开发（成都）,"计算机相关专业，3年以上WEB前端开发经验；
精通HTML、CSS、Javascript，熟悉主流JS框架（例如jquery，zepto，vue，react等）；
精通浏览器兼容性；
熟悉HTTP的基本工作原理及Web常用开发工具；
熟悉node.js，具有全栈开发经验者优先；
很强的分析问题和解决问题的能力；
善于沟通，工作积极主动，责任心强，具备良好的团队协作能力；"
WXG02-WXG02-微信数据平台web前端开发工程师（深圳）,"1. 计算机科学相关专业本科及以上学历，2年以上前端开发经验；
2. 熟悉HTML5/CSS3/ES6+语言和规范，了解 W3C Web 规范；
3. 熟练掌握 React/Vue/Angular 框架中的至少一个；
4. 熟悉基本的 Linux 使用，以及 git 工具；
5. 有前端可视化、BI系统、游戏引擎等开发经验优先；
5. 有前端工程化经验或中大型项目经验优先；
6. 熟悉一门后端语言(nodejs/python/java/go/c++等)优先；
7. 良好的代码编写习惯, 有进取心, 良好的逻辑思维和团队合作能力。"
33370-车联网前端开发工程师,"1、计算机相关专业本科及以上学历，三年以上工作经验，热爱计算机编程，丰富的编码实战经验；
2、熟悉JS/TS/HTML/CSS等前端开发技术；
3、熟悉JSP/python/php/Node.js或其他一门后台技术；
4、了解常见前端开发框架，前端工程化，前端性能优化手段，对前后端联合开发的技术原理有全面了解；
5、掌握常见网络协议和相关的其他底层网络协议的全面知识
6、有小程序开发经验优先
"
19332-产业互联网资深web前端开发工程师,"本科以上学历，计算机或相关专业，5年及以上相关工作经验；
精通前端各项技术如JavaScript、TypeScript、CSS、HTML等，熟悉前后端协作迭代开发流程，熟练使用Git版本管理工具；
精通前端常见开发框架，例如Vue、React等，乐于研究和贡献，有开源框架开发经验优先，最好在Github上已有比较受欢迎的开源组件；
具备优秀的沟通和协作能力，能够承受比较大的工作压力，自我驱动力强；
需要有ToB业务或者大型前端工程开发经验，对前端技术架构安全、性能、稳定性等方面有研究者优先。 通过腾讯云从业资格证或同等资格认证的优先录取"
19332-企点高级Web前端开发工程师,"精通前端各项技术例如JavaScript、CSS、HTML等，并至少熟悉一种后台语言，例如PHP, JAVA等，熟悉前后端协作迭代开发流程，可熟练使用GIT版本管理工具；
精通前端常见开发框架，例如Vue, React, Backbone等，乐于研究和贡献，有开源框架开发经验优先，最好在github上已有比较受欢迎的开源组件；
需要有ToB业务或者大型前端工程开发经验，对前端技术架构安全、性能、稳定等方面有研究者优先；
具备优秀的沟通和协调能力，能承受比较大的工作压力，自我驱动力强。 通过腾讯云从业资格证或同等资格认证的优先录取"
28601-微信支付分行业应用前端开发工程师,"1、熟练使用Vue开发项目(PC端、移动端),熟悉前端框架,包括但不限react、Angular;
2、熟悉HTML及CSS,包括HTML5及CSS3。产出页面布局及细节合理,能快速解决浏览器兼容性问题,有效解决和改善各种手机适配问题;
3、精通Javascript,包括基本对象及操作、DOM操作、事件、Ajax、错误处理、兼容性、ES5/6等内容;
4、熟悉Web前端组件化/模块化开发模式和前端工程化实践;
5、熟悉一门后端语言(如PHP/C++等)，全栈开发者优先；
6、责任心强，有较好的逻辑思维能力、沟通能力、能够承担工作压力，有强烈的求知欲，以及优秀的学习能力。"
PCG04-高级前端开发工程师（深圳）,"1. 本科及以上学历，计算机或相关专业，具备扎实的计算机和软件技术基础；
2. 3年及以上Web开发工作经验，熟练掌握 JavaScript/HTML5/ES6/CSS3 前端技术，了解 vue/react/nodejs 开发框架，有 devops 经验者优先；
3. 熟悉前端测试，具备自动化测试、性能专项测试、白盒测试等经验，有自动化测试框架开发经验优先；
4. 学习能力强，良好沟通交流能力，强烈的责任心和团队合作精神，较强的抗压力。"
WXG03-微信小游戏引擎开发者工具前端开发（广州）,"计算机相关专业本科及以上学历；
热爱编程，有丰富的编码实战经验，有强悍的逻辑性，喜欢追求新技术；
有一定的算法能力，能善于在实际中运用算法解决一些性能问题；
熟练掌握前端开发知识体系，熟悉前端工程的构建、打包、部署，能熟练运用各类前端工具；
熟悉业界常见的框架，能熟练的使用React、Angular、Vue等框架中的一种，并对其原理有过深入理解；
优先考虑：
有Node.js相关开发经验，熟悉webpack等构建工具，能使用Node.js/Shell等技术搭建一套开发流程；
有前端单页应用开发经验；
对 electron、NWJS 以及客户端开发有一定的了解；
有完整游戏项目经验优先；
熟悉大型3D游戏开发流程及游戏引擎开发工具、构建工具；"
WXG03-微信小程序终端系统前端开发工程师（广州）,"本科及以上学历，计算机相关专业；
精通 HTML/CSS/JavaScript 等前端开发语言，良好代码规范，热爱编程；
熟悉常用的前端开发框架，了解底层实现；
参与或主导过大型前端项目的开发，对于前端架构、性能优化有一定经验；
加分项：
具备 C/C++ 开发能力更佳；
有 Android/iOS 原生开发经验更佳；
主导或参与过开源项目更佳。"
CSIG17-Web前端开发高级工程师（广州）,"1. 本科及以上学历，三年以上软件开发经验，熟悉 React 及其相关的技术栈；
2. 对软件工程能效自动化工具平台建设相关领域有广泛的了解；前端开发规范有一定了解；
3. 保持对前沿技术的敏感，前端开发规范有一定了解, 合理的运用相关的技术解决问题；
4. 对用户体验有追求，积极思考产品的前端体验问题，并提出自己的建议。"
23295-内容生态-前端开发工程师（TGL）,"1、2年以上前端开发经验；
2、有不错的CSS、HTML、HTML5等UI层代码能力，有不错的原生JS、Typescript等编码能力，具有良好的编码习惯
3、能够熟练应用React、Vue等主流JS框架；
4、了解前端常用的构建工具，grunt、gulp或者webpack；熟悉git，有良好的代码习惯，对前端开发规范有一定了解；
5、对web性能优化、安全等领域有一定的见解和相关实践；
6、注重用户体验，有产品意识；
7、需要有良好的沟通和表达能力、抗压能力以及协作能力，有责任心，主动性强；
8、有数据产品及数据可视化前端开发有经验者优先；"
CSIG16-手机地图web前端开发（北京）,"5年以上前端开发工作经验； 精通javascript、HTML5、CSS3等开发语言，并具备丰富的相关开发经验；
对主流前端框架（ React/Vue/Angular 等）至少一种有深入应用并深入理解其设计原理；
具备丰富移动端web开发或小程序开发的实际经验和案例
熟练掌握Node.js服务端开发，有实际项目经验
对web前端的性能优化以及web常见漏洞有一定的理解和相关实践；
具备丰富的前端行业知识，了解各相关领域的前沿信息，了解最新前端技术的设计和实现原理，并能灵活在工作中进行应用；
具备良好的分析解决问题能力，能独立承担任务，有开发进度把控能力；
责任心强，思路清晰，具备良好的对外沟通和团队协作能力，主动、好学，抗压能力好；"
25924-Web前端开发工程师," 熟悉Ajax、JavaScript、XML、DOM、DHTML，深入理解W3C web标准，兼容多种浏览器的前端页面代码；
熟悉JS面向对象编程，至少精通一种或者几种HTML5开发框架；
熟练JS和UI以及DIV+CSS快速合成静态页面，确保性能和兼容性，熟悉JQuery 、Zepto、React、Vue等框架，熟悉Grunt/Gulp/Webpack等前端工程化工具；
前端技术有浓厚兴趣，平时能关注前沿的技术；
具备良好的沟通表能力及团队协作精神、有较强的主动性、责任心与执行能力，并具有一定抗压能力。"
26381-智慧文旅web前端开发工程师（北京）,"1.本科以上学历，计算机相关专业，三年以上前端开发经验； 
2.熟练掌握至少一种前端开发框架(Vue/React/Angular)；
3.具备良好的沟通协调能力，分析解决问题的能力，能独立承担开发任务，系统把握项目进度的把控能力； 
4.工作积极主动，对产品有强烈的主人翁意识和责任感，重视用户体验； 
5.有大规模前端项目设计开发经验者优先；
6.熟悉大前端混合式技术、Nodejs技术经验者优先。"
CSIG17-Web前端开发高级工程师（成都）,"1. 本科及以上学历，三年以上软件开发经验，熟悉 React 及其相关的技术栈；
2. 对软件工程能效、Devops、自动化工具平台建设相关领域有广泛的了解；
3. 保持对前沿技术的敏感，合理的运用相关的技术解决问题；
4. 对用户体验有追求，积极思考产品的前端体验问题，并提出自己的建议。"
CSIG17-Web前端开发高级工程师（深圳）,"1. 本科及以上学历，三年以上软件开发经验，熟悉 React 及其相关的技术栈；
2. 对软件工程能效、Devops、自动化工具平台建设相关领域有广泛的了解；
3. 保持对前沿技术的敏感，合理的运用相关的技术解决问题；
4. 对用户体验有追求，积极思考产品的前端体验问题，并提出自己的建议。"
WXG11-微信读书前端开发工程师（广州）,"1. 本科及以上学历，计算机相关专业， 三年以上前端工作经验；
2. 掌握Vue/React中至少一种前端框架，并了解底层原理；
3. 有nodejs项目经验，或者app、后台开发经验者优先。"
WXG13-微信秒剪前端开发工程师,"具有扎实的编程功底，良好的设计能力和编程习惯，熟练掌握 Javascript，CSS，HTML5， node.js；
熟悉 Vue.js 框架及各种特性；
具备良好的分析解决问题能力；
具备良好的沟通能力和优秀的团队协作能力。"
26699-智慧零售ToC研发中心前端开发工程师,"1.计算机或相关专业本科及以上学历，3年以上互联网WEB项目经验；
2.知识全面且扎实，基础理论、算法、数据结构、网络协议（TCP/IP、 HTTP);能进行前后台开发的全栈型人才（HTML5、CSS3、 Javascript、PHP、 Node等技术）；
3.拥有良好的代码习惯，结构清晰，命名规范，逻辑性强，代码冗余率低；
4.具有良好的对内、对外沟通协调能力，责任心强，踏实进取，追求卓越，具有良好分析问题解决问题能力。
具有以下条件者优先：
熟悉jQuery, Zepto, Vuejs, React等框架类库以及前端性能优化；
熟悉使用Grunt、 Gulp、 Webpack、 Git、 SVN等工具；
熟悉nodejs，同时具备Java、C++经验者优先；
熟悉Mysql Memcache、 Redis等应用开发，精通SQL调优和数据结构设计；
有andorid/ios 移动端开发经验者优先；
熟练使用Linux环境和node环境配置部署，熟悉Shell等脚本编写，有高负载、高并发大型WEB服务经验者优先;"
23671-企鹅号前端开发（北京）,"计算机相关专业本科及以上学历；
3年以上Web前端开发经验；
熟练掌握HTML/CSS/JavaScript/jQuery等Web开发技能；
对React/Angular1-2/Vue框架非常熟悉,并有项目经验；
具有Node开发经验；
对Web性能和安全有较深的见解和相关处理方案；
熟练使用一门后台语言，对前后端联合开发技术原理全面认识。"
WXG01-微信视频号推荐系统前端开发工程师（北京）,"1、计算机、软件工程及相关专业，1年以上互联网开发经验；
2、熟练掌握HTML5、CSS3、JavaScript等技术，至少掌握一套MVVM框架（React /Vue/Angular）；
3、熟悉NodeJS开发，并且有一定NodeJS开发经验；
4、参与研发成熟Web项目，在其中担当主要开发角色；
4、对前端性能、安全等有相关了解；
5、具有良好的沟通协调能力，责任心，具备独立分析解决问题能力。"
WXG01-微信搜一搜看一看web前端开发工程师（广州）,"1-3年工作经验，大学本科或以上学历；
熟悉 HTML，CSS，JS，VueJS；
了解 NodeJS；
了解 一个或以上的主流的UI库（ElementUI/Ant Design/WeUI）；
了解 gulp, webpack 等构建工具的使用；
有 代码性能优化 的相关经验；
有 组件封装 的相关经验，并对 代码设计原则 有一定了解；
责任心强，有一定的抗压能力
有良好的编码规范和沟通能力，乐于分享;"
WXG01-微信Web前端开发工程师（广州）,"1-3年工作经验，大学本科或以上学历，熟练掌握前端开发知识体系，熟悉前端工程的构建、打包、部署，能熟练运用各类前端工具;熟悉业界
常见的框架，能熟练的使用React、Angular、Vue等框架中的一种，并对其原理有过深入理解;熟悉前端性能优化，熟悉web领域内常见的安全问题及防控方式;追求的极致的用户体验，有效的通过监控、上报改善用户体验;具备良好的逻辑思维、异常风险把控能力; 有良好的编码规范，具备良好的沟通能力，乐于分享;"
41309-前端开发,"2-3年以上前端工作经验；有海外或游戏行业经验优先；
精通javascript（熟悉 es6，es7加分），精通jquery，精通 HTML，精通CSS语法，对html5技术有一定了解，对符合web标准的网站重构有丰富经验，有成功案例；
有一定的跨浏览器开发调试经验；
熟悉的HTTP协议，具备基础的网络性能优化经验和网络安全知识，能独立完成html，css的页面制作，具有良好的css功底；
熟悉的混合应用程序的实现过程，具有Android，iOS相关客户端研发经验者优先；
良好的思考习惯，逻辑思维清晰，责任心，工作激情，学习心态和沟通能力出色；
精通使用常见的框架，库类，工程化工具，提高团队工作效率；
了解网络通信协议，包括且不限于HTTP、WebSocket；
有英语或日语沟通能力者优先；"
27216-企业金融前端开发工程师,"熟悉 Javascript/CSS 及主流前端类库、框架、工具；
熟悉 ES6/HTML5/CSS3 等新技术，对 JS 新特性、响应式布局、Web 动画等有深刻理解和使用经验优先；
熟悉 小程序开发和 Web 性能优化，有Nodejs开发经验者优先；
有良好的代码习惯，能编写出高效、高性能、具有高可维护性的代码；
逻辑分析能力强，善于沟通，较强的学习能力，具备良好的沟通能力和团队协作精神；
热爱前端，好学，期望在前端领域深耕。
"
23486-金融科技证券产品前端开发（深圳）,"1、有3年及以上前端工作经验，本科及以上学历；
2、精通HTML(5)、CSS(3) 、SASS/LESS，了解各主流浏览器特性；
3、精通JavaScript(ES5/6/7)，精通vue、react等类库；
4、熟练掌握HTTP、HTTPS；
5、熟悉面向对象开发思想，具有学习和掌握新技术能力；
6、具有NodeJS业务开发能力
7、具有React Native、Weex业务开发经验

*有以下工作经验者优先： 
有大型Web应用开发经验优先；
有小程序开发经验优先；
有React Native、Weex、Flutter开发经验优先
"
PCG04-高级前端开发工程师（深圳）（北京）,"1. 本科及以上学历，计算机或相关专业，具备扎实的计算机和软件技术基础；
2. 3年及以上Web开发工作经验，熟练掌握 JavaScript/HTML5/ES6/CSS3 前端技术，了解 vue/react/nodejs 开发框架，有 devops 经验者优先；
3. 熟悉前端测试，具备自动化测试、性能专项测试、白盒测试等经验，有自动化测试框架开发经验优先；
4. 学习能力强，良好沟通交流能力，强烈的责任心和团队合作精神，较强的抗压力。"
