name,position_desc
,
Android开发,"美团信息安全部，肩负统筹与负责美团线上安全与平台治理的重要职责。随着业务升级与拓展，我们拥有诸多全球化安全与风控领域人才、依托前瞻的安全技术视野、创新的机器学习技术、领先的产品运营体系，构建全方位、多维度的智能防御体系，为美团业务生态链上亿万C端、B端用户的安全提供有力保障。
我们致力于建设业界卓越的安全团队，落地更多业界认可的实践，同时助力业务奔跑。期待你的加入，让我们奔赴热爱，无畏山海，共筑安全长城。

岗位职责
1. 负责美团各业务线Android 设备安全sensor的设计、日常开发与代码维护，并保证可扩展和可维护性；
2. 可持续优化产品的性能，保证App安全、稳定、快速运行；
3. 解决APP运行中出现的故障和异常问题，同时能提供性能优化、日志采集及统计分析等企业级解决方案；
4.承担关键攻关任务。

岗位基本需求
1. 从事Android相关开发工作3年以上；
2. 熟悉Android系统，了解各版本特性及性能优化方式；
3. 熟悉JNI及FrameWork开发知识；
4. 熟悉网络通信机制及访问策略，了解TCP/IP、HTTP(S)协议；
5. 熟悉Android消息通信机制，熟练掌握多线程；
6. 具备良好的编程基础和风格，以及扎实的数据结构算法等计算机基础；
7. 深刻理解Java，熟悉虚拟机原理；
8. 具有很强的学习能力，善于解决问题。

具备以下者优先
1. 有Java Server端开发经验者优先；
2. 熟悉Linux系统，了解Kernel，有嵌入式系统或硬件研发经验者优先；
3. 具有极客精神者优先。

岗位亮点
1.经历大型互联网公司多种android设备的安全加固与开发；
2.充分的技术挑战，参与黑产/蓝军技术对抗，保障系统安全与稳定性。

,美团信息安全部，肩负统筹与负责美团线上安全与平台治理的重要职责。随着业务升级与拓展，我们拥有诸多全球化安全与风控领域人才、依托前瞻的安全技术视野、创新的机器学习技术、领先的产品运营体系，构建全方位、多维度的智能防御体系，为美团业务生态链上亿万C端、B端用户的安全提供有力保障。
我们致力于建设业界卓越的安全团队，落地更多业界认可的实践，同时助力业务奔跑。期待你的加入，让我们奔赴热爱，无畏山海，共筑安全长城。

岗位职责
1. 负责美团各业务线Android 设备安全sensor的设计、日常开发与代码维护，并保证可扩展和可维护性；
2. 可持续优化产品的性能，保证App安全、稳定、快速运行；
3. 解决APP运行中出现的故障和异常问题，同时能提供性能优化、日志采集及统计分析等企业级解决方案；
4.承担关键攻关任务。

岗位基本需求
1. 从事Android相关开发工作3年以上；
2. 熟悉Android系统，了解各版本特性及性能优化方式；
3. 熟悉JNI及FrameWork开发知识；
4. 熟悉网络通信机制及访问策略，了解TCP/IP、HTTP(S)协议；
5. 熟悉Android消息通信机制，熟练掌握多线程；
6. 具备良好的编程基础和风格，以及扎实的数据结构算法等计算机基础；
7. 深刻理解Java，熟悉虚拟机原理；
8. 具有很强的学习能力，善于解决问题。

具备以下者优先
1. 有Java Server端开发经验者优先；
2. 熟悉Linux系统，了解Kernel，有嵌入式系统或硬件研发经验者优先；
3. 具有极客精神者优先。

岗位亮点
1.经历大型互联网公司多种android设备的安全加固与开发；
2.充分的技术挑战，参与黑产/蓝军技术对抗，保障系统安全与稳定性。
职能类别：
Android开发工程师
微信分享"
,
Android开发,"岗位职责

1、Android智能手机平台应用软件的分析、设计、编码和测试；

2、智能手机应用相关的技术研究；



任职资格

1、计算机、通信、电子等相关专业本科以上学历，三年以上工作经验；

2、熟悉Linux操作系统；

3、具有J2ME或Java开发经验，熟悉ANDROID手机软件架构，熟悉Android平台MMI软件开发；

4、了解基本软件开发流程，了解ClearCase/ClearQuest/UML等开发工具；


职能类别：
Android开发工程师
关键字：
android开发安卓开发软件工程师
微信分享"
,
Android开发,"1.负责Android 开发和维护（各模块均有涉及：APP、系统应用层、框架等开发维护）；
2.负责撰写相关开发文档 。
职能类别：
Android开发工程师
微信分享"
,
Android开发,"1，负责安卓手机软件的设计和开发；
2，移动设备安卓应用软件需求分析，系统设计；
3，移动设备上安卓应用软件的开发和维护；
4，移动设备上基于安卓的业务系统协议开发和维护；
职能类别：
Android开发工程师
微信分享"
,
Android开发,"1.负责行呗C端APP相关开发；
2.负责行呗智能终端相关开发；
3.熟悉停车场业务，有停车场设备对接经验者优先；
4.具有一定网络编程经验，熟悉基于http、socket的网络编程方法；
5.有webscoket、webrtc、硬件、物联网相关开发经验优先；
6.因需要于各类硬件设备对接，复杂逻辑分析，仅有界面开发经验者暂不考虑。
公司福利：
1.入职缴纳五险一金、周末双休、法定节假日、带薪年休假
2.上市公司有完善的职业发展途径
3.传统节假日礼品发放、团队旅游、业绩奖金、专项慰问金、交通补助、话补、高温补贴、在职员工体检福利
职能类别：
Android开发工程师
关键字：
android安卓安卓开发软件开发android开发开发软件工程师工程师
微信分享"
,
Android开发,"岗位职责:
1.负责Android端 APP的需求沟通、设计、开发、维护、功能优化等。
2.参与新功能的设计，研究相关领域***并应用到产品开发中。
3.协助运营和产品，提供产品上线运营与后续发展的技术支持和反馈。

任职资格:
1. ***本科及以上学历，计算机、电子、软件、通讯相关专业。
2. 2年或以上Android开发经验，能独立完成App开发，签名，多渠道打包，上线。
3. 掌握Android中的UI、网络、数据库等开发技巧。
4. 熟悉Gradle构建工具，Android Sdk版本特性，Linux基础，Dalvik虚拟机。
5. 掌握常用软件架构模式，熟悉各种算法与数据结构，多线程，网络编程。
6. 对APP架构、解耦方案、HybridApp方案等有一定的认知。
7. 具备较强的逻辑思维能力，良好的编码习惯，良好的沟通能力，勤奋上进，积极主动。
8. 上线商业级APP，熟悉web端开发技术，RN，Flutter技术等优先。
职能类别：
其他
微信分享"
,
Android开发,"岗位职责：
1、根据项目需求,完成APP中相关模块和功能的需求分析、详细设计、开发、调试等工作；
2、与前端、后端、产品、设计部门配合,确保高质量完成APP的开发、上线及后续的迭代工作；
3、完成系统核心代码的编写，解决开发中的技术难题,优化用户体验，提高系统性能；
4、编写符合规范的技术文档及维护手册。
任职要求:
1、扎实的计算机技术功底,统招本科以上学历，三年以上Android开发经验；
2、熟悉Android系统,各大组件，通讯协议，有性能优化经验者优先
3、熟悉java并发编程与多线程开发；
3、熟悉各主流框架的使用,对新技术敏感,有钻研精神和解决疑难问题的能力
4、有与前后端开发人员的联调经验,可以与测试、产品、设计等人员良好沟通。
职能类别：
Android开发工程师
关键字：
android安卓开发软件开发软件工程师android开发工程师
微信分享"
,
Android开发,"岗位职责：
1.负责Android应用软件的开发及维护；
2.根据客户的需求进行Android应用的分析；
3.根据用户需求研发新的Android应用，并测试其性能，进行改进；
4.与团队其他成员协作/沟通，解决技术难题等；

技能要求：
1、计算机、通信相关专业，2年以上Android开发经验；
2、熟练掌握Android Studio开发工具，熟悉Android标准控件、Android framework API；
3、熟悉Android下网络通信机制，对Socket通信，TCP/IP协议有一定的理解和经验；
4、熟悉MVC,MVP设计模式，熟悉Rxjava框架，数据库的使用等；
5、英语阅读无障碍，关注主流技术网站，如CSDN,Github等；
6、有责任感，工作态度严谨。 
7、有广告机，公交导乘应用开发经验者可优先考虑
职能类别：
Android开发工程师
微信分享"
,
Android开发,"负责Android客户端程序相关模块的设计与开发工作；根据需求完成模块设计与开发，按时提交高质量代码；设计编写良好的代码结构，不断迭代重构；负责输出相关技术文档及维护。
1.本科及以上学历，软件工程、计算机科学与技术、网络工程等相关专业；
2.Android应用开发经验，完整参与开发过至少两款以上成熟的商业应用，精通React Native移动应用开发技术；
3.具备扎实的Java语言基础，有应用底层原生态开发经验者优先；
4.熟悉Android开发技术、工具，具备单元测试能力；
5.熟悉Android平台接口及各版本的特性，对多版本适配有较为丰富的经验；
6.UI绘制与动画经验丰富者优先；
7.热爱技术，学习能力强，具有较强的责任感与严谨的工作作风，良好的沟通能力、团队合作精神及较强的分析与解决问题的能力；
8.持有相关资质证书者优先。
职能类别：
Web前端开发
关键字：
AndroidAndroidStudioSocketFrameworksdk原生态开发
微信分享"
,
Android开发,"1. 有组件化架构设计的经验
2. 理解至少6种设计模式,读过至少一个优秀的开源项目
3. 熟练开发自定义控件和动画
4. 具有安全，性能（渲染速度、内存优化、电量消耗等）方面的开发经验
5. 能定位卡顿和OOM问题
6. 熟悉NDK开发,并有NDK开发经验
7. 熟练使用单元测试对负责的模块进行质量保证；
8. 有良好的编码习惯、学习能力和英文文档阅读能力；
9,熟悉 okhttp retrofit 还有rxjava的 然后熟悉自定义控件以及动画的优先
职能类别：
Android开发工程师
关键字：
android安卓安卓开发软件开发android开发软件工程师开发工程师
微信分享"
,
Android开发,"职位描述：
1.基于flutter框架开发移动端app。
3.参与产品的前端开发，与后端工程师协作。
3.负责解决Web端和移动端兼容性问题，优化前端体验。
4.负责Android 或 IOS客户端产品开发；
5.根据需求进行前沿技术探索和软件架构设计工作；
6.验证和修正测试中发现的问题 。

任职要求：
1. 计算机相关专业，本科及以上学历，3年以上移动端、前端开发工作经验；
2.1年以上Android 或 IOS开发经验，会flutter混合框架、小程开发者优先录用；
3.熟悉H5、JS、angular、ionic等其中一项或几项的开发优先录用；
2. 精通Android & IOS 开发平台及框架原理；
3. 熟悉Android下网络编程，网络数据传输，JSON数据传输等；
4. 熟练使用多种常用设计模式，具备扎实的编程功底和良好的编程习惯，良好的设计文档撰写能力；
5. 有强烈的责任心和团队精神，善于沟通和合作；能独立完成设计和编码。
职能类别：
Android开发工程师
关键字：
AndroidIOS移动端angularflutter
微信分享"
,
Android开发,"岗位职责：
1、负责Android客户端相关项目的软件设计和开发工作；
2、参与产品的需求分析与设计，协同产品经理完成需求评审工作；
3、研究行业新兴技术，满足产品需求；
4、负责产品后续版本迭代开发，不断优化相关产品的质量、性能、用户体验。
岗位要求：
1、计算机相关专业本科以上学历，2年以上Android客户端开发经验；
2、具备抓实Java编程基础，掌握Kotlin编程技巧；
3、掌握Android开发平台及框架，熟悉Android SDK、多线程、网络相关知识，熟悉UI布局和控件的使用；
4、良好的面向对象化编程思想，掌握常见设计模式，具备较强的解决问题能力；
5、有完整的Android项目经验，至少参加过一个完整的商业级移动应用开发项目；
6、有Flutter开发经验优先。
职能类别：
Android开发工程师
关键字：
安卓开发
微信分享"
,
Android开发,"职位描述：
1.项目相关需求分析，Android功能模块设计、开发、持续优化，以及系统定制和修改；
2.相关文档，代码的质量和生命周期管理；
3.项目部署，移动端的升级和运维工作。
职位要求：
1. 3到7年android手机平台开发经验，会IOS+Android手机平台开发经验的优先考虑；
2. 熟悉Java语言，数据结构和算法等基础扎实，熟练掌握并应用面向对象的编程思想；
3. 精通Android体系结构，熟悉Framework层，熟悉Android 进程间通信，掌握各种开发测试（单元测试）工具；
4. 对Android开发技术有持续的热情，个性乐观开朗，逻辑性强，善于和各种背景的人合作。
职能类别：
高级软件工程师
微信分享"
,
Android开发,"岗位职责：
基于Android平台进行手机软件的设计、开发、需求分析等； 
熟悉手机客户端应用程序开发工具,包括UI开发设计及通讯等； 
与项目相关人员配合共同完成手机客户端应用软件的开发设计工作。
岗位要求：
本科及以上学历，电子科学技术、通信、计算机等相关专业；
两年以上android平台开发经验，熟练使用Android Studio等开发工具进行开发，了解android框架API；Java、C/C++开发基础；
熟悉Android框架和核心服务、熟悉JNI开发；
熟悉Android SDK, NDK以及相关配套工具；
熟悉Android平台UI设计规范，对Android控件的理解较深，能够按要求实现自定义UI和功能；
熟悉网络编程、多线程、图形界面编程、熟悉TCP/UDP、HTTP协议；
熟悉数据库操作，能熟练编写SQL语句
熟悉HTTP、HTTPS、TCP/IP等通信协议以及XML、Json等常用技术，熟悉代码开发规范，标准化开发流程，具有应用的整体设计和架构能力，具有基础类，通用类的设计开发能力；
有医疗行业开发经验者优先。

职能类别：
医疗器械研发
关键字：
android开发
微信分享"
,
Android开发,"职责描述：
1、参与App的Android版本迭代，完成功能开发;
2、分析需求文档，与产品经理、设计师沟通，提供合适解决方案；
3、持续改进程序设计及保障软件质量，编写相关技术文档;
4、持续关注、学习前沿技术，为业务赋能；


任职要求：
1、计算机相关专业本科及以上学历。
2、3年及以上Android平台开发经验。
3、熟悉移动网络通信机制，对TCP/IP和HTTP有较深理解和经验。
4、做事主动，责任心强，具备良好的团队合作精神，能胜任高强度工作。
5、精通面向对象程序设计，有优秀的分析及抽象能力者优先。

职能类别：
Android开发工程师
关键字：
android安卓安卓开发android开发
微信分享"
,
Android开发,"技能要求：多线程，自定义控件，JNI，动画
岗位职责：
1. 负责Android客户端开发，基于公司的产品设计，根据产品提出的需求，进行Android版本功能的实现。
2. 保障APP产品品质，分析优化APP性能，改进功能和用户体验，完成相关技术调研任务。

任职要求：
1. 本科及以上学历，计算机相关专业；
2. 1年以上Android App开发经验，精通Android平台的架构原理，能够熟练使用Android SDK，包括UI、网络、资源处理、数据存储等；
3. 熟悉多线程、图形界面编程、擅长界面布局和屏幕适配；
4. 熟悉Android图形软件开发，有NDK项目开发经验者优化考虑；
5. 责任感强、有较强的逻辑思维能力、沟通能力。

公司福利：
1. 五险一金：入职购买五险一金
2. 带薪年休假：享受国家规定的法定节假日（带薪年假、婚假、产假）
3. 年终奖金：享受13薪年终奖+股权激励
4. 节日礼金：节假日发放现金红包和礼品（如3.8节、端午、中秋、圣诞节、春节等）
5. 员工活动：每月举办员工生日会，定期组织员工羽毛球、爬山、拓展训练等活动
6. 国外游机会：每年组织员工国外游活动，2017年日本/2018年台湾/2019年巴厘岛/2020年三亚
7. 办公环境：公司设有空调、饮水机、咖啡机、冰柜、冰箱、各类饮料、小零售、健身器材等
8. 管理风格：公司采用人性化管理，严肃活泼、团结互助、灵活统一、自由发挥
职能类别：
Android开发工程师
关键字：
多线程自定义控件JNI动画
微信分享"
,
Android开发,"【岗位职责】
1. 参与相关Android客户端产品软件开发全过程（架构、实现、测试、维护）；
2. 优化软件性能指标，优化软件内存占用，提升软件网络加载速度；
3. 参与Android系统新特性的研究；协助解决客户软件技术疑难；
4. 利用业内新技术快速重构、优化相关模块代码；
5. 指导初级工程师的工作，并带领完成研发任务。
【任职要求】
1. 本科及以上学历，计算机、软件等相关专业
2. 3年及以上Android开发经验，具有成熟Android APP产品开发经验；
3. 熟练掌握Andrroid SDK,Java,设计模式，http，多线程编程；
4. 熟悉Android Framework,插件开发，有APP架构设计优先；
5. 熟悉Android系统上的常用的性能调试工具；
6. 具有一定的逻辑思维能力，分析问题和解决问题的能力强；
7. 工作责任心强，具有强烈的团队协作精神，能承受一定的工作压力。
职能类别：
Android开发工程师
关键字：
安卓开发
微信分享"
,
Android开发,"【不来慈溪工作请勿扰】

1、负责根据产品需求进行Android App开发，根据产品定义及项目计划完成技术选型、架构设计、核心代码编程。
2、对Android平台开发技术进行研究，定位和解决一些技术上的疑难问题。
3、负责安卓系统应用稳定性优化方案设计及开发。
4、负责创新业务场景的业务开发及技术项目管理。
任职要求：
1、1年以上Android开发经验，熟练掌握Android SDK；
2、熟练掌握git、svn等版本控制系统，熟练掌握Android Studio开发工具及各种性能调优；
3、熟悉Android平台的开发技术，如UI，网络，性能和内存优化等；
4、扎实的Java基础并熟悉面向对象设计，代码风格良好；
5、有一定的承压能力，良好的团队合作意识。

邮箱：strystry@163.com，手机：18967853110 注明应聘职位，请先发送简历到邮箱或上面投简历.

工作地点1：慈溪桥头镇东工业区(日旺北路)29-1号.

工作地点2：慈溪市文化商务区凯玛大厦7F

自己开车来：使用百度地图搜索 “慈溪市顺通网络”即可找到。
乘车路线： 
1、慈溪来公司：从慈溪客运中心站坐201/263路（白天）或者801（晚上）公交车到枫林道口站下车，然后往日旺北路往北方向直走10分钟（约800米）可见顺通网络。 
2、宁波北站来公司：北站坐8路到红梅新村换378路公交车到龙山公交中心站，坐201路公交车在枫林道口站下车，，然后往日旺北路往北方向直走10分钟（约800米）可见顺通网络。
3、宁波南站来公司：南站坐501路到公交庆丰桥站换378路公交车到龙山公交中心站，坐201路公交车在枫林道口站下车，，然后往日旺北路往北方向直走10分钟（约800米）可见顺通网络。
4、杭州来公司：杭州至慈溪客运中心站坐201/263路（白天）或者801（晚上）公交车到枫林道口站下车，然后往日旺北路往北方向直走10分钟（约800米）可见顺通网络。 
5、上海来公司：上海至慈溪客运中心站坐201/263路（白天）或者801（晚上）公交车到枫林道口站下车，然后往日旺北路往北方向直走10分钟（约800米）可见顺通网络。 
5、余姚北站来公司：余姚北站坐293至桥头镇枫林道口站下车，然后往日旺北路往北方向直走10分钟（约800米）可见顺通网络。
职能类别：
软件工程师
微信分享"
,
Android开发,"任职要求
1、国家统招本科（能力优秀学历可放宽）及以上学历，计算机、软件工程、通信等相关专业；
2、3-6年以上 Android 开发经验，参与过短视频、直播、电商等互联网项目者优先；
3、良好的编程风格，扎实的编程和数据结构算法基础；深入理解面向对象编程思想，具有较强的设计能力；
4、深入理解 Android SDK NDK，熟悉Android平台体系结构；精通各种UI控件，能够实现复杂的界面交互；
5、熟练掌握 Android 平台下的高性能编程及性能调优；
6、具有较强的分析和解决问题的能力；热爱互联网新技术，了解并探索业界技术动向；
7、有强烈的责任心和团队精神，善于沟通和合作。


工作职责
1、负责 APP短视频/发布/直播/商城等功能的产品研发；
2、和产品经理配合，深度参与视频直播、发布等产品需求的讨论和技术方案设计；
3、负责客户端基础模块和组件的研发和维护；
4、关注性能，以数据驱动，通过技术重构提升用户体验。
5、解决产品 bug，负责产品开发和维护；


职能类别：
Android开发工程师
关键字：
android安卓安卓开发HTML5前端开发VUEH5
微信分享"
,
Android开发,"岗位要求
1、计算机相关专业；
2、有移动互联网、直播软件或Java web项目经验者优先；
3、2年以上Android平台开发经验，精通Android开发平台及框架原理，了解常用的设计模式；
4、Java基础扎实，熟悉Java反射、注解、多线程等开发技术；
5、熟悉Android UI布局、界面适配，熟练掌握Activity、Service等组件开
职能类别：
Android开发工程师
关键字：
android
微信分享"
,
Android开发,"岗位职责
1、负责安卓渠道平台SDK接入和打包
2、负责公司SDK适配和优化升级等相关工作
3、熟悉行业内聚合类、联运类SDK流程
4、开发安卓打包工具
5、根据产品需求，进行功能架构设计，开发、调试、测试、bug分析及解决，保证系统高效稳定
任职要求：
1、计算机相关专业本科及以上学历，3年以上Android开发经验；
2、熟练掌握Android各平台下的高性能编程及性能调优；
3、精通Java，深入理解面向对象的设计思想；
4、熟练掌握模块化、组件化等知识，熟悉各种常用的设计模式
5、基础扎实,精通常用数据结构与算法、加密等
6、熟悉dex/elf文件格式，了解jni底层原理，熟悉smali，了解汇编语言，ARM以及Thumb指令等；7、有逆向经验、掌握相关反编译工具，有破解经验，具备较强逆向分析能力优先考虑
8、有应用热更新经验者优先考虑
职能类别：
Android开发工程师
关键字：
android安卓android开发软件开发
微信分享"
,
Android开发,"工作职责：
1、蓝牙（BLE）应用开发。
2、手机端测试工具开发。
3、音视频应用开发。
4、h5混编。
任职资格：
1.大专或以上学历，计算机、软件类相关专业，
2、2年以上安卓开发工作经验，有完整的Android项目经验，能独立完成项目开发和单元测试；
2. 熟练掌握java语言(必须)，会Kotlin 的有加分，熟练掌握代码布局；熟练使用开发平台Android Studio，常用框架，熟练使用Git等代码管理工具；
4. 熟悉TCP/IP、HTTP及XML，JSON等相关编程，熟悉Android API调用、多线程；
5. 熟悉主流的开源组件以及框架，熟悉H5混编技术；
6. 有蓝牙开发经验者优先。
7. 有音视频开发经验者优先。
职能类别：
Android开发工程师
关键字：
android安卓开发android开发
微信分享"
,
Android开发,"1、参与业务需求设计，基于Android平台进行应用程序开发

2、负责平台软件框架的设计和实现、关键技术验证和选型等工作;

3、编写相关的开发文档，如技术文档，设计文档，测试文档等。

4、对所开发的APP、SDK进行版本更新及维护。 


任职要求:

1、计算机相关专业,3年以上Android平台开发相关经验;

2、熟练掌握Android UI设计和界面交互开发；

3、熟悉Android下通信机制，对串口、网口开发具有相关经验;

4、具备良好的工作态度、沟通能力与团队协作能力

5、注重用户体验，并有良好的编程习惯，追求代码执行效率

6、有医疗设备应用开发经验者优先
职能类别：
Android开发工程师
关键字：
android软件开发软件工程师
微信分享"
,
Android开发,"岗位职责：
1. 负责手机系统应用: ROM应用，状态栏、上滑、阅图、文件管理、管家、超级截屏、安全、主题、设置、相册、全搜开发维护以及内外销以及适配工作，相关项目管理工作
2. 负责手机系统应用软件设计、开发、维护和优化工作、编码与测试,开发文档编写
3.解决产品在使用过程中遇到的各种问题
4.跟进研究行业内技术动向,做好相关产品的技术规划和预研,保证公司产品的技术领先性。

任职要求：
1、3年以上Android app类开发经验,有完整项目开发和优化经验、定向需求具备外销多语言、国际化适配等相关经验优先
2、工作责任心强,积极主动,思路清晰有条理,有良好的团队协作精神;
3、精通Java,深入理解面向对象的设计思想,常用设计模式,熟悉MVC,MVPMVVM架构;
4、精通Android开发,了解Android框架,了解各种优化技术,以及常见的系统问题；
5、精通多线程、网络编程，对高性能程序设计、架构有较多的工程经验，对系统应用管理、内存管理、进程管理有较深入理解


您将获得：
1、 环境：开放明亮的办公环境、和谐互助的团队； 
2、 工资：优于市场行情的岗位薪酬，让您价有所值； 
3、 奖金：根据员工绩效表现和团队业绩，提供丰厚的绩效奖金和年终奖金； 
4、 五险一金：养、失、工伤、医疗、生育、公积金，一切为您保驾护航； 
5、 节日：节日福利和免费旅游，让我们一起去看看世界到底有多大； 
6、 活动：在这里除了工作，我们还有定期的娱乐和趣味活； 
7、 培训：公司为员工提供多种培训，并提供资助选送部分员工参加外部培训，让您在知识的海洋畅游，一起与同事们共学习、共进步； 
8、 晋升：公司将为有能力的你提供宽广的职业晋升通道，让你在企业中能得到个人价值的完美展现。 

我们希望： 
你是一个执着的人。。 
你是一个有责任感的人。。 
你是一个善良而有爱心的人。。






只要您有能力，欢迎您来谈您期望的薪资和奖金；我们提供开放分享的平台，来吧，提出您的计划和建议，来这里实现你的人身价值和目标！
职能类别：
Android开发工程师
关键字：
android安卓安卓开发软件开发JavaMVCMVPMVVM安卓应用
微信分享"
,
Android开发,"岗位职责：
1. App产品开发迭代和后期维护
2. 解决APP产品兼容性和UI适配
3. 相关技术文档编写
岗位要求：
1. 计算机相关专业大学学历；
2. 3年左右安卓工作经验；
3. 良好的Java技术功底；
4. 掌握Android系统架构；
5. 熟悉 Android 基础组件/UI/网络/数据库等开发;
6. 熟练使用Glide、retrofit、okhttp等基础工具库；
7. 精通Android下的高性能编程及性能调优；
8. 熟悉Android 内存管理机制；
9. 有中大型企业级项目开发和优化经验优先；

职能类别：
Android开发工程师移动开发工程师
关键字：
android开发软件工程师安卓开发安卓
微信分享"
,
Android开发,"1、本科及以上学历，计算机或相关专业；
2、熟练掌握java语言编程； 
3.负责移动平台软件框架的研究，设计和实现、关键技术验证和选型等工作；
4.完成Android项目设计、编码、测试和优化。
5.编写相关的开发文档，如技术文档，设计文档，测试文档等。
6开发针对不同的Android操作系统版本和屏幕尺寸的应用，并完成兼容性测试。
7.对所开发的APP、SDK进行版本更新及维护。
8.学习和研究新的移动互联网技术以满足产品的需求。

职能类别：
Android开发工程师
关键字：
android软件开发开发工程师
微信分享"
,
Android开发,"1、Android App的开发和调试，能独立完成软件产品的编码和测试；
2、根据项目任务计划按时完成软件开发和单元测试工作以及Bug修复；
3、配合产品人员能够优化现有产品的用户操作体验。
职位要求：
1、本科以上学历，计算机相关专业，二年及以上相关工作经验；
2、善于协调和沟通, 具有较强逻辑思维能力和表达能力；
3、熟悉掌握Android UI布局，底层，架构和设计模式相关的知识；
4、有扎实的Java语言基础，良好的编码习惯。有较强的自学能力和意识；
5、熟练使用Kotlin、Flutter开发者优先。
6、具有扎实的Java语言基础；

职能类别：
软件工程师
关键字：
安卓android
微信分享"
,
Android开发,"工程师/主管/经理职务视能力大小决定。

职位信息
1：团队协作精神、沟通意识及较强的抗压能力，技术第二；

2：android开发技术中级水平以上，务必具有独当一面的能力，能力突出者将作为核心骨干培养；

3：熟悉JAVA编程语言，熟悉常见的设计模式与算法，技术能力不断更新迭代，跟得上新时代；

4：熟悉AndroidGUI编程，自定义控件，多线程，Handler机制，异步，数据库等；

5：熟悉网络编程和TCP,UDP编程，熟悉Https证书；

6：对常见的性能优化有实践经验，如：网络性能优化，电量优化，内存优化，APK瘦身等；

7：有分享精神，善于学习和钻研新技术，解决问题；



福利待遇：

1、工资构成：底薪+绩效+年终奖；

2、购买社保；

3、上班时间9：00至12：00，13：30至18：00。大小周，节假日按国家规定，有事可弹性调班；

该岗位为公司旗下已渐成熟的互联网项目，技术大佬牛，发展机会多，组织扁平化，没有官僚，没有套路，只有踏实肯干，有可能你就是下一个公司合伙人！
职能类别：
移动开发工程师Android开发工程师
关键字：
android安卓安卓开发软件开发android开发开发软件工程师工程师
微信分享"
,
Android开发,"岗位职责
1、主要负责公司移动产品的开发。
2、按时、保质完成公司领导分配的工作任务。
3、对公司软件开发过程的持续改进提供重要支持。
4、对业界新技术保持敏锐的感知，积极探索新技术在公司产品上的应用，对公司未来技术走向提出重要建议。
5、与其他职能部门级业务部门保持联系，随时知悉开发需求。

任职要求
1、熟练掌握Java，熟悉jni调用规则，有良好的编程思想,了解移动互联网相关技术。
2、熟悉Android平台软件的开发与发布，掌握相关SDK及开发工具的使用。
3、掌握面向对象思想，熟悉系统架构，具备从无到有设计构建大型移动App系统的能力。
4、良好的沟通协调能力和团队意识，工作勤奋、喜欢钻研。
5、工作有激情，抗压能力强，有自驱能力。
6、有中大型app开发经验或Hybrid容器架构者优先。
职能类别：
Android开发工程师
关键字：
android安卓javasdkhybridapp
微信分享"
,
Android开发,"1.负责基于Android的移动互联网/互联网的应用软件和客户端的架构设计、开发和维护；
2.根据产品需求完成架构设计、模块设计、编码、测试等工作；
3.独立完成移动终端产品应用的功能模块开发；
4.负责开发产品的客户端及相关设计文档编写；
工作要求：
1.计算机及相关专业，2年以上Android开发经验；
2. 精通Android开发平台及框架原理，熟悉Android SDK、对Android应用结构有深刻的认识，以及调试的知识，经验，技能。
3. 有软件设计/架构经验，可以独立负责android软件系统设计，二年或者二年以上Android应用开发经验。
4. 有良好编码风格，追求代码执行效率，软件设计，熟悉内存，图片，网络优化，对Android终端优化有深入了解。
职能类别：
Android开发工程师
微信分享"
,
Android开发,"工作内容及职责：？
1、负责系统android端，需求分析、设计、开发、上线
2、持续android端app的安全性、稳定性、流畅性和用户体验
3、保证app的正常运行，及时定位和解决异常问题
4、负责开发上线过程涉及的第三方平台的配置工作
任职要求：
1、计算机相关专业统招大专以上学历，3年以上android实际开发经验，能独立完成开发和上线工作
2、熟练的Android应用程序开发技能、调试技能、性能优化技能
3、熟悉Android事件分发机制，ui绘制机制、内存管理优化
4、熟悉androi的存储机制、缓存机制、sqlite
5、熟练使用Git, 熟悉git flow 工作流
6、熟悉flutter等跨端解决方案优先
7、能承受一定的工作压力，工作积极，逻辑性强，具有较强的沟通能力
薪资待遇及福利：
1.薪资福利：人性化薪酬体系，不低于同行平均水平；
2.社会保险：统一购买五险一金
3.工作时间：大小周制，朝九晚六，享受国家法定节假日；
4.试用期：1-3个月（根据考核结果而定）
5.福利：定期团队聚会，与年轻有活力的同事一起享受精美茶点；
6.发展空间：公司拥有良好的技能培训，晋升机制和人性化管理；对表现优秀的员工，公司将予以晋升；
地址：深圳市龙华区壹城环智中心C座38楼
职能类别：
Android开发工程师
微信分享"
,
